x,y,depth
566561.0557354548,286392.01007982105,0.2514065851469979
566566.0557354548,286392.01007982105,0.24786619610862895
566571.0557354548,286392.01007982105,0.24348321496092354
566576.0557354548,286392.01007982105,0.23829394436029364
566581.0557354548,286392.01007982105,0.23233409943261443
566586.0557354548,286392.01007982105,0.22563578384215358
566591.0557354548,286392.01007982105,0.21822677414981653
566596.0557354548,286392.01007982105,0.2101328059063319
566601.0557354548,286392.01007982105,0.2013805327821883
566606.0557354548,286392.01007982105,0.1919992946551984
566611.0557354548,286392.01007982105,0.182021711731731
566616.0557354548,286392.01007982105,0.17148374410037484
566621.0557354548,286392.01007982105,0.1604246588593963
566626.0557354548,286392.01007982105,0.14888708742612816
566631.0557354548,286392.01007982105,0.13691717149943444
566636.0557354548,286392.01007982105,0.12456458465295689
566641.0557354548,286392.01007982105,0.11188183975927374
566646.0557354548,286392.01007982105,0.09892180106927478
566651.0557354548,286392.01007982105,0.08573264646994488
566656.0557354548,286392.01007982105,0.07235227431031183
566376.0557354548,286397.01007982105,-0.24256762684433908
566381.0557354548,286397.01007982105,-0.2130088940116932
566386.0557354548,286397.01007982105,-0.18393545258045108
566391.0557354548,286397.01007982105,-0.15538995809697542
566396.0557354548,286397.01007982105,-0.12741267507035825
566401.0557354548,286397.01007982105,-0.10004135670943626
566406.0557354548,286397.01007982105,-0.07331158032927665
566456.0557354548,286397.01007982105,0.1521729844074724
566461.0557354548,286397.01007982105,0.1699503961829294
566466.0557354548,286397.01007982105,0.18675226133990908
566471.0557354548,286397.01007982105,0.20255705073717586
566476.0557354548,286397.01007982105,0.21734656526916116
566481.0557354548,286397.01007982105,0.2311059238386217
566486.0557354548,286397.01007982105,0.24382361269537675
566491.0557354548,286397.01007982105,0.2554915980540059
566496.0557354548,286397.01007982105,0.2661054845780131
566501.0557354548,286397.01007982105,0.2756646043617811
566506.0557354548,286397.01007982105,0.2841715886796585
566511.0557354548,286397.01007982105,0.2916305474040165
566516.0557354548,286397.01007982105,0.2980441626503132
566521.0557354548,286397.01007982105,0.3034129706920876
566526.0557354548,286397.01007982105,0.30773792236828534
566531.0557354548,286397.01007982105,0.3110228685289983
566536.0557354548,286397.01007982105,0.3132754627552131
566541.0557354548,286397.01007982105,0.31450724632388494
566546.0557354548,286397.01007982105,0.3147335774565877
566551.0557354548,286397.01007982105,0.3139736311351943
566556.0557354548,286397.01007982105,0.3122505284874154
566561.0557354548,286397.01007982105,0.30959161198734975
566566.0557354548,286397.01007982105,0.30602883069192943
566571.0557354548,286397.01007982105,0.3015989676286229
566576.0557354548,286397.01007982105,0.2963426942900502
566581.0557354548,286397.01007982105,0.2903004855785317
566586.0557354548,286397.01007982105,0.28350606926446076
566591.0557354548,286397.01007982105,0.2759847083284942
566596.0557354548,286397.01007982105,0.26775874698381774
566601.0557354548,286397.01007982105,0.2588529422851056
566606.0557354548,286397.01007982105,0.24929622656136008
566611.0557354548,286397.01007982105,0.2391216247598522
566616.0557354548,286397.01007982105,0.2283658285104161
566621.0557354548,286397.01007982105,0.21706895651852565
566626.0557354548,286397.01007982105,0.20527464598500614
566631.0557354548,286397.01007982105,0.19303050578390604
566636.0557354548,286397.01007982105,0.18038884339573782
566641.0557354548,286397.01007982105,0.1674071382295346
566646.0557354548,286397.01007982105,0.15414635989845918
566651.0557354548,286397.01007982105,0.1406634886968751
566656.0557354548,286397.01007982105,0.12699945940260773
566661.0557354548,286397.01007982105,0.11317593390563466
566666.0557354548,286397.01007982105,0.09920536585226217
566371.0557354548,286402.01007982105,-0.23107704325480302
566376.0557354548,286402.01007982105,-0.20037827075683087
566381.0557354548,286402.01007982105,-0.1701133040371232
566386.0557354548,286402.01007982105,-0.1403331103938595
566391.0557354548,286402.01007982105,-0.1110841987982277
566396.0557354548,286402.01007982105,-0.08240858438221663
566401.0557354548,286402.01007982105,-0.05434514369531504
566406.0557354548,286402.01007982105,-0.02693049863470373
566411.0557354548,286402.01007982105,-1.994426090415613e-4
566416.0557354548,286402.01007982105,0.025814953273828017
566446.0557354548,286402.01007982105,0.165278682631013
566451.0557354548,286402.01007982105,0.1855152768705636
566456.0557354548,286402.01007982105,0.20481069946122435
566461.0557354548,286402.01007982105,0.22313445816411726
566466.0557354548,286402.01007982105,0.2404602281617877
566471.0557354548,286402.01007982105,0.25676540635067613
566476.0557354548,286402.01007982105,0.2720308644707756
566481.0557354548,286402.01007982105,0.2862408804194403
566486.0557354548,286402.01007982105,0.2993831823365132
566491.0557354548,286402.01007982105,0.31144909174714475
566496.0557354548,286402.01007982105,0.3224338076420602
566501.0557354548,286402.01007982105,0.33233689368954167
566506.0557354548,286402.01007982105,0.34116270178560604
566511.0557354548,286402.01007982105,0.34891853276551765
566516.0557354548,286402.01007982105,0.35560772491562465
566521.0557354548,286402.01007982105,0.361227367841761
566526.0557354548,286402.01007982105,0.36577535704525743
566531.0557354548,286402.01007982105,0.3692542566493776
566536.0557354548,286402.01007982105,0.3716713290355733
566541.0557354548,286402.01007982105,0.37303802541590514
566546.0557354548,286402.01007982105,0.37336969154440935
566551.0557354548,286402.01007982105,0.37268549992306477
566556.0557354548,286402.01007982105,0.3710085845427722
566561.0557354548,286402.01007982105,0.36836641019108884
566566.0557354548,286402.01007982105,0.36479147883656204
566571.0557354548,286402.01007982105,0.3603224908043482
566576.0557354548,286402.01007982105,0.35500533798084855
566581.0557354548,286402.01007982105,0.3488890031203349
566586.0557354548,286402.01007982105,0.3420100879027169
566591.0557354548,286402.01007982105,0.33438759738964674
566596.0557354548,286402.01007982105,0.3260384984687741
566601.0557354548,286402.01007982105,0.3169860947010996
566606.0557354548,286402.01007982105,0.30725979287004246
566611.0557354548,286402.01007982105,0.2968936313880043
566616.0557354548,286402.01007982105,0.2859252915379462
566621.0557354548,286402.01007982105,0.2743956605020774
566626.0557354548,286402.01007982105,0.2623489170661403
566631.0557354548,286402.01007982105,0.24983318974953422
566636.0557354548,286402.01007982105,0.2369019357392808
566641.0557354548,286402.01007982105,0.22361619902687763
566646.0557354548,286402.01007982105,0.21004654927337224
566651.0557354548,286402.01007982105,0.19626561217571298
566656.0557354548,286402.01007982105,0.18231963571563564
566661.0557354548,286402.01007982105,0.16821883990251568
566666.0557354548,286402.01007982105,0.1539658854419504
566671.0557354548,286402.01007982105,0.13957106976129138
566676.0557354548,286402.01007982105,0.12505162244218646
566371.0557354548,286407.01007982105,-0.18962246493570253
566376.0557354548,286407.01007982105,-0.1582047617322417
566381.0557354548,286407.01007982105,-0.1272158085107162
566386.0557354548,286407.01007982105,-0.09671459744650188
566391.0557354548,286407.01007982105,-0.06674894470933199
566396.0557354548,286407.01007982105,-0.037361307496139834
566401.0557354548,286407.01007982105,-0.008591169710424923
566406.0557354548,286407.01007982105,0.019523965231262902
566411.0557354548,286407.01007982105,0.046948166722010326
566416.0557354548,286407.01007982105,0.07364700172434749
566421.0557354548,286407.01007982105,0.09958771456659857
566426.0557354548,286407.01007982105,0.12473967735264072
566431.0557354548,286407.01007982105,0.14907529313489867
566436.0557354548,286407.01007982105,0.1725720121132436
566441.0557354548,286407.01007982105,0.19521465496786586
566446.0557354548,286407.01007982105,0.21697856838626442
566451.0557354548,286407.01007982105,0.23781999707562462
566456.0557354548,286407.01007982105,0.25770013515939005
566461.0557354548,286407.01007982105,0.27658713591162853
566466.0557354548,286407.01007982105,0.2944537551621279
566471.0557354548,286407.01007982105,0.31127649130696133
566476.0557354548,286407.01007982105,0.3270353253570524
566481.0557354548,286407.01007982105,0.34171368261484003
566486.0557354548,286407.01007982105,0.3552984855124388
566491.0557354548,286407.01007982105,0.36778027723273077
566496.0557354548,286407.01007982105,0.37915348987061737
566501.0557354548,286407.01007982105,0.3894170913951116
566506.0557354548,286407.01007982105,0.39857627559326714
566511.0557354548,286407.01007982105,0.40664446840584156
566516.0557354548,286407.01007982105,0.413627532646209
566521.0557354548,286407.01007982105,0.4195147065884094
566526.0557354548,286407.01007982105,0.4243008835283556
566531.0557354548,286407.01007982105,0.42798837524226174
566536.0557354548,286407.01007982105,0.43058459636352187
566541.0557354548,286407.01007982105,0.4321011353882651
566546.0557354548,286407.01007982105,0.4325534058388114
566551.0557354548,286407.01007982105,0.43196056850200937
566556.0557354548,286407.01007982105,0.4303456516394676
566561.0557354548,286407.01007982105,0.42773590007339957
566566.0557354548,286407.01007982105,0.4241635061722988
566571.0557354548,286407.01007982105,0.41966719334495806
566576.0557354548,286407.01007982105,0.41429608476976953
566581.0557354548,286407.01007982105,0.4081142110531928
566586.0557354548,286407.01007982105,0.40116523540822724
566591.0557354548,286407.01007982105,0.3934521248515921
566596.0557354548,286407.01007982105,0.38498666334564424
566601.0557354548,286407.01007982105,0.3757931157216444
566606.0557354548,286407.01007982105,0.36590270351688436
566611.0557354548,286407.01007982105,0.3553511092677706
566616.0557354548,286407.01007982105,0.3441772686511153
566621.0557354548,286407.01007982105,0.3324228430317939
566626.0557354548,286407.01007982105,0.32013226994490496
566631.0557354548,286407.01007982105,0.30735344412578397
566636.0557354548,286407.01007982105,0.29413924287693166
566641.0557354548,286407.01007982105,0.28055066183852057
566646.0557354548,286407.01007982105,0.26666411208388757
566651.0557354548,286407.01007982105,0.25257981249358025
566656.0557354548,286407.01007982105,0.2383569735369651
566661.0557354548,286407.01007982105,0.22397636188855002
566666.0557354548,286407.01007982105,0.20943117636504888
566671.0557354548,286407.01007982105,0.1947335792294735
566676.0557354548,286407.01007982105,0.17990426103184418
566681.0557354548,286407.01007982105,0.1649674820351502
566686.0557354548,286407.01007982105,0.1499483707508553
566371.0557354548,286412.01007982105,-0.14819092662045505
566376.0557354548,286412.01007982105,-0.11603857486171384
566381.0557354548,286412.01007982105,-0.08431870211209322
566386.0557354548,286412.01007982105,-0.05308932596201174
566391.0557354548,286412.01007982105,-0.022397761249412257
566396.0557354548,286412.01007982105,0.007713170916806261
566401.0557354548,286412.01007982105,0.037203201184929174
566406.0557354548,286412.01007982105,0.0660337703255475
566411.0557354548,286412.01007982105,0.09416766928358847
566416.0557354548,286412.01007982105,0.12156899249924635
566421.0557354548,286412.01007982105,0.14820334807115554
566426.0557354548,286412.01007982105,0.1740383146279506
566431.0557354548,286412.01007982105,0.19904425489810063
566436.0557354548,286412.01007982105,0.2231961259416595
566441.0557354548,286412.01007982105,0.24648290674485807
566446.0557354548,286412.01007982105,0.26888551368306035
566451.0557354548,286412.01007982105,0.29034611373824026
566456.0557354548,286412.01007982105,0.3108254535411247
566461.0557354548,286412.01007982105,0.3302910704844054
566466.0557354548,286412.01007982105,0.3487147816399844
566471.0557354548,286412.01007982105,0.3660720567774639
566476.0557354548,286412.01007982105,0.38234188387287227
566481.0557354548,286412.01007982105,0.3975067992900334
566486.0557354548,286412.01007982105,0.41155295448207607
566491.0557354548,286412.01007982105,0.4244701974268511
566496.0557354548,286412.01007982105,0.4362522471766075
566501.0557354548,286412.01007982105,0.44689717173758725
566506.0557354548,286412.01007982105,0.4564088387225307
566511.0557354548,286412.01007982105,0.4648055222612665
566516.0557354548,286412.01007982105,0.4720992451836876
566521.0557354548,286412.01007982105,0.4782671396843028
566526.0557354548,286412.01007982105,0.48330471670529696
566531.0557354548,286412.01007982105,0.48721479360096986
566536.0557354548,286412.01007982105,0.49000501696841947
566541.0557354548,286412.01007982105,0.49168710627294454
566546.0557354548,286412.01007982105,0.49227656015678645
566551.0557354548,286412.01007982105,0.4917925877606769
566556.0557354548,286412.01007982105,0.49025821800140845
566561.0557354548,286412.01007982105,0.48770061423392463
566566.0557354548,286412.01007982105,0.48415170866465806
566571.0557354548,286412.01007982105,0.47964951232422015
566576.0557354548,286412.01007982105,0.4742415135464092
566581.0557354548,286412.01007982105,0.46800393695398457
566586.0557354548,286412.01007982105,0.46099563358157003
566591.0557354548,286412.01007982105,0.4531940741215512
566596.0557354548,286412.01007982105,0.44461400447164334
566601.0557354548,286412.01007982105,0.4352824552490008
566606.0557354548,286412.01007982105,0.42523279313935114
566611.0557354548,286412.01007982105,0.4145024856624262
566616.0557354548,286412.01007982105,0.4031318541646939
566621.0557354548,286412.01007982105,0.3911634380745964
566626.0557354548,286412.01007982105,0.37864200438469986
566631.0557354548,286412.01007982105,0.36561526852621595
566636.0557354548,286412.01007982105,0.35213540936419896
566641.0557354548,286412.01007982105,0.33826185129281183
566646.0557354548,286412.01007982105,0.32406778351249316
566651.0557354548,286412.01007982105,0.30967568876349555
566656.0557354548,286412.01007982105,0.2951726162153982
566661.0557354548,286412.01007982105,0.28049243586868383
566666.0557354548,286412.01007982105,0.26563378633876517
566671.0557354548,286412.01007982105,0.2506139244779341
566676.0557354548,286412.01007982105,0.23545749242559205
566681.0557354548,286412.01007982105,0.22019201256473528
566686.0557354548,286412.01007982105,0.2048450889755162
566691.0557354548,286412.01007982105,0.18944260636001073
566371.0557354548,286417.01007982105,-0.1067512139867268
566376.0557354548,286417.01007982105,-0.07388110184657301
566381.0557354548,286417.01007982105,-0.041435454595483784
566386.0557354548,286417.01007982105,-0.0094754940017506
566391.0557354548,286417.01007982105,0.02194891931503576
566396.0557354548,286417.01007982105,0.052793210663034135
566401.0557354548,286417.01007982105,0.08301564617607485
566406.0557354548,286417.01007982105,0.1125762519355619
566411.0557354548,286417.01007982105,0.14143633106253528
566416.0557354548,286417.01007982105,0.1695583925187173
566421.0557354548,286417.01007982105,0.1969064291933289
566426.0557354548,286417.01007982105,0.22344650787119202
566431.0557354548,286417.01007982105,0.24914778814612393
566436.0557354548,286417.01007982105,0.2739846361025833
566441.0557354548,286417.01007982105,0.2979393182603498
566446.0557354548,286417.01007982105,0.3209846310429936
566451.0557354548,286417.01007982105,0.3430735937967797
566456.0557354548,286417.01007982105,0.3641647077189991
566461.0557354548,286417.01007982105,0.38422355684822884
566466.0557354548,286417.01007982105,0.4032203593022071
566471.0557354548,286417.01007982105,0.42112918369597996
566476.0557354548,286417.01007982105,0.43792782114542217
566481.0557354548,286417.01007982105,0.453597865910476
566486.0557354548,286417.01007982105,0.4681247949888281
566491.0557354548,286417.01007982105,0.48149800874274507
566496.0557354548,286417.01007982105,0.49371096972807715
566501.0557354548,286417.01007982105,0.5047617519758004
566506.0557354548,286417.01007982105,0.5146547285132812
566511.0557354548,286417.01007982105,0.523402924904876
566516.0557354548,286417.01007982105,0.5310117835948265
566521.0557354548,286417.01007982105,0.5374695346771294
566526.0557354548,286417.01007982105,0.5427706640441151
566531.0557354548,286417.01007982105,0.546917322564628
566536.0557354548,286417.01007982105,0.5499168969807806
566541.0557354548,286417.01007982105,0.5517810518491183
566546.0557354548,286417.01007982105,0.5525253480912166
566551.0557354548,286417.01007982105,0.5521691387031592
566556.0557354548,286417.01007982105,0.5507356839775749
566561.0557354548,286417.01007982105,0.5482525213919853
566566.0557354548,286417.01007982105,0.5447522336023308
566571.0557354548,286417.01007982105,0.540274076067399
566576.0557354548,286417.01007982105,0.534867969058001
566581.0557354548,286417.01007982105,0.5285998123072101
566586.0557354548,286417.01007982105,0.5215152258654764
566591.0557354548,286417.01007982105,0.5136179645698172
566596.0557354548,286417.01007982105,0.504922115251369
566601.0557354548,286417.01007982105,0.4954549675673994
566606.0557354548,286417.01007982105,0.48525112542408866
566611.0557354548,286417.01007982105,0.47434965511037086
566616.0557354548,286417.01007982105,0.4627923662986281
566621.0557354548,286417.01007982105,0.45062284167227085
566626.0557354548,286417.01007982105,0.4378864000835081
566631.0557354548,286417.01007982105,0.4246311103142403
566636.0557354548,286417.01007982105,0.4109098422938371
566641.0557354548,286417.01007982105,0.3967838502385188
566646.0557354548,286417.01007982105,0.38233046759868056
566651.0557354548,286417.01007982105,0.3676529971153079
566656.0557354548,286417.01007982105,0.35281403520265725
566661.0557354548,286417.01007982105,0.337795668608233
566666.0557354548,286417.01007982105,0.3225952311553763
566671.0557354548,286417.01007982105,0.3072303480024898
566676.0557354548,286417.01007982105,0.2917277863543571
566681.0557354548,286417.01007982105,0.27611775777227704
566686.0557354548,286417.01007982105,0.2604301549505713
566691.0557354548,286417.01007982105,0.24469202406309118
566696.0557354548,286417.01007982105,0.22892657380688494
566371.0557354548,286422.01007982105,-0.06538006498661716
566376.0557354548,286422.01007982105,-0.03177793318053121
566381.0557354548,286422.01007982105,0.0013993984802940507
566386.0557354548,286422.01007982105,0.03409643106483254
566391.0557354548,286422.01007982105,0.06626233694354047
566396.0557354548,286422.01007982105,0.09785079694612334
566401.0557354548,286422.01007982105,0.12881845522119906
566406.0557354548,286422.01007982105,0.15912379237849505
566411.0557354548,286422.01007982105,0.18872648551614435
566416.0557354548,286422.01007982105,0.21758729432841473
566421.0557354548,286422.01007982105,0.2456684488523977
566426.0557354548,286422.01007982105,0.2729343799871208
566431.0557354548,286422.01007982105,0.29935265382416765
566436.0557354548,286422.01007982105,0.32489476471367995
566441.0557354548,286422.01007982105,0.34953437864327563
566446.0557354548,286422.01007982105,0.37323969929895673
566451.0557354548,286422.01007982105,0.3959709073517338
566456.0557354548,286422.01007982105,0.4176881317039868
566461.0557354548,286422.01007982105,0.43835567837359535
566466.0557354548,286422.01007982105,0.4579420954834462
566471.0557354548,286422.01007982105,0.4764198443697101
566476.0557354548,286422.01007982105,0.49376534246682624
566481.0557354548,286422.01007982105,0.509959191174408
566486.0557354548,286422.01007982105,0.524986287735288
566491.0557354548,286422.01007982105,0.5388357521587124
566496.0557354548,286422.01007982105,0.5515009065166895
566501.0557354548,286422.01007982105,0.5629795807569071
566506.0557354548,286422.01007982105,0.5732745513060697
566511.0557354548,286422.01007982105,0.5823918070915405
566516.0557354548,286422.01007982105,0.5903334475928711
566521.0557354548,286422.01007982105,0.5970953339660138
566526.0557354548,286422.01007982105,0.6026745292429024
566531.0557354548,286422.01007982105,0.607073201335389
566536.0557354548,286422.01007982105,0.6102985445911755
566541.0557354548,286422.01007982105,0.612362179196299
566546.0557354548,286422.01007982105,0.6132797696574288
566551.0557354548,286422.01007982105,0.6130708890938253
566556.0557354548,286422.01007982105,0.6117591418745293
566561.0557354548,286422.01007982105,0.6093725883323574
566566.0557354548,286422.01007982105,0.605944552195591
566571.0557354548,286422.01007982105,0.6015149223094456
566576.0557354548,286422.01007982105,0.5961313827108856
566581.0557354548,286422.01007982105,0.5898455487179178
566586.0557354548,286422.01007982105,0.5826970335340477
566591.0557354548,286422.01007982105,0.5747081132433564
566596.0557354548,286422.01007982105,0.5659002316125494
566601.0557354548,286422.01007982105,0.5563025274004031
566606.0557354548,286422.01007982105,0.5459512168167034
566611.0557354548,286422.01007982105,0.534887354013713
566616.0557354548,286422.01007982105,0.5231546454006826
566621.0557354548,286422.01007982105,0.5107978928730256
566626.0557354548,286422.01007982105,0.49786285220896553
566631.0557354548,286422.01007982105,0.48439775366996934
566636.0557354548,286422.01007982105,0.4704559621851561
566641.0557354548,286422.01007982105,0.45609926093487524
566646.0557354548,286422.01007982105,0.4414005033926988
566651.0557354548,286422.01007982105,0.4264365397258241
566656.0557354548,286422.01007982105,0.4112587876408768
566661.0557354548,286422.01007982105,0.39588322852269825
566666.0557354548,286422.01007982105,0.38032053489266515
566671.0557354548,286422.01007982105,0.36459150712036414
566676.0557354548,286422.01007982105,0.3487256020802604
566681.0557354548,286422.01007982105,0.33275628936292323
566686.0557354548,286422.01007982105,0.316716266051026
566691.0557354548,286422.01007982105,0.30063364445603746
566696.0557354548,286422.01007982105,0.2845306264726414
566701.0557354548,286422.01007982105,0.26842491075337604
566706.0557354548,286422.01007982105,0.2523322381929375
566366.0557354548,286427.01007982105,-0.05888206673791105
566371.0557354548,286427.01007982105,-0.02414131535882655
566376.0557354548,286427.01007982105,0.01021363668240885
566381.0557354548,286427.01007982105,0.04413957060185905
566386.0557354548,286427.01007982105,0.07758705046746842
566391.0557354548,286427.01007982105,0.11050687986411015
566396.0557354548,286427.01007982105,0.142852320653859
566401.0557354548,286427.01007982105,0.1745790140604222
566406.0557354548,286427.01007982105,0.2056441952759127
566411.0557354548,286427.01007982105,0.2360059328251638
566416.0557354548,286427.01007982105,0.2656229876847154
566421.0557354548,286427.01007982105,0.294455419405127
566426.0557354548,286427.01007982105,0.3224654445269731
566431.0557354548,286427.01007982105,0.34961803406880276
566436.0557354548,286427.01007982105,0.37588073332164407
566441.0557354548,286427.01007982105,0.40122180241861327
566446.0557354548,286427.01007982105,0.42560702253723925
566451.0557354548,286427.01007982105,0.4489988773305297
566456.0557354548,286427.01007982105,0.4713593684478853
566461.0557354548,286427.01007982105,0.49265269550991253
566466.0557354548,286427.01007982105,0.5128462394627923
566471.0557354548,286427.01007982105,0.5319108898500512
566476.0557354548,286427.01007982105,0.5498215473147636
566481.0557354548,286427.01007982105,0.5665577701916236
566486.0557354548,286427.01007982105,0.582103980637267
566491.0557354548,286427.01007982105,0.5964490644923236
566496.0557354548,286427.01007982105,0.6095859109122578
566501.0557354548,286427.01007982105,0.621511221029743
566506.0557354548,286427.01007982105,0.6322251104453498
566511.0557354548,286427.01007982105,0.6417294078000962
566516.0557354548,286427.01007982105,0.6500247940160179
566521.0557354548,286427.01007982105,0.6571101593087649
566526.0557354548,286427.01007982105,0.6629853205070492
566531.0557354548,286427.01007982105,0.6676535611678494
566536.0557354548,286427.01007982105,0.6711224699511197
566541.0557354548,286427.01007982105,0.6734039069131718
566546.0557354548,286427.01007982105,0.6745137798434377
566551.0557354548,286427.01007982105,0.6744719050691564
566556.0557354548,286427.01007982105,0.6733021100409111
566561.0557354548,286427.01007982105,0.6710326232263363
